Wilaya,Product,Production(qx),SizeofLandUsed(ha),Season,Price(da/qx),Consumption
LAGHOUAT,Prunes,0,0,Winter,29.2,134283
OumElBouaghi,Prunes,31292,56,Spring,68.6,42714
OumElBouaghi,Prunes,0,0,Summer,69.2,197262
OumElBouaghi,Prunes,0,0,Autumn,68.0,332550
OumElBouaghi,Prunes,0,0,Winter,68.9,127702
BATNA,Prunes,161028,213,Spring,78.6,372683
BATNA,Prunes,0,0,Summer,79.2,922247
BATNA,Prunes,0,0,Autumn,78.0,902189
BATNA,Prunes,0,0,Winter,78.9,227169
BEJAIA,Prunes,111611,274,Spring,43.4,876587
BEJAIA,Prunes,0,0,Summer,44.0,993115
BEJAIA,Prunes,0,0,Autumn,42.8,463075
BEJAIA,Prunes,0,0,Winter,43.6,643273
BISKRA,Prunes,21360,56,Spring,48.2,449516
BISKRA,Prunes,0,0,Summer,48.7,166399
BISKRA,Prunes,0,0,Autumn,47.6,571044
BISKRA,Prunes,0,0,Winter,48.0,309542
BECHAR,Prunes,780,14,Spring,55.7,961296
BECHAR,Prunes,0,0,Summer,56.2,838853
BECHAR,Prunes,0,0,Autumn,55.1,133089
BECHAR,Prunes,0,0,Winter,55.5,219591
BLIDA,Prunes,541334,552,Spring,103.0,429895
BLIDA,Prunes,0,0,Summer,104.0,604170
BLIDA,Prunes,0,0,Autumn,102.5,321460
BLIDA,Prunes,0,0,Winter,103.5,603916
BOUIRA,Prunes,51369,189,Spring,34.9,185470
BOUIRA,Prunes,0,0,Summer,35.3,218903
BOUIRA,Prunes,0,0,Autumn,34.5,148249
BOUIRA,Prunes,0,0,Winter,35.0,983146
TAMANRASSET,Prunes,143,8,Spring,19.1,873217
TAMANRASSET,Prunes,0,0,Summer,19.5,197572
TAMANRASSET,Prunes,0,0,Autumn,18.8,22931
TAMANRASSET,Prunes,0,0,Winter,19.3,541572
TEBESSA,Prunes,880,44,Spring,22.0,523967
TEBESSA,Prunes,0,0,Summer,22.4,947217
TEBESSA,Prunes,0,0,Autumn,21.7,112556
TEBESSA,Prunes,0,0,Winter,22.2,337501
TLEMCEN,Prunes,1431400,11862,Spring,100.0,153505
TLEMCEN,Prunes,0,0,Summer,100.5,72282
TLEMCEN,Prunes,0,0,Autumn,99.5,55535
TLEMCEN,Prunes,0,0,Winter,100.2,738914
TIARET,Prunes,201000,632,Spring,40.0,895146
TIARET,Prunes,0,0,Summer,40.5,387582
TIARET,Prunes,0,0,Autumn,39.5,118549
TIARET,Prunes,0,0,Winter,40.2,626831
TiziOuzou,Prunes,371262,272,Spring,145.8,330791
TiziOuzou,Prunes,0,0,Summer,146.4,83352
TiziOuzou,Prunes,0,0,Autumn,144.9,341374
TiziOuzou,Prunes,0,0,Winter,145.6,945472
ALGIERS,Prunes,281890,289,Spring,107.6,105156
ALGIERS,Prunes,0,0,Summer,108.1,988391
ALGIERS,Prunes,0,0,Autumn,107.0,583818
ALGIERS,Prunes,0,0,Winter,107.8,931867
DJELFA,Prunes,491440,258,Spring,193.9,51122
DJELFA,Prunes,0,0,Summer,194.5,922087
DJELFA,Prunes,0,0,Autumn,192.8,522978
DJELFA,Prunes,0,0,Winter,193.7,811630
JIJEL,Prunes,351451,262,Spring,148.0,557578
JIJEL,Prunes,0,0,Summer,148.5,361131
JIJEL,Prunes,0,0,Autumn,147.2,565336
JIJEL,Prunes,0,0,Winter,147.8,174668
SETIF,Prunes,71743,206,Spring,38.3,711508
SETIF,Prunes,0,0,Summer,38.7,946364
SETIF,Prunes,0,0,Autumn,37.8,813990
SETIF,Prunes,0,0,Winter,38.2,24283
SAIDA,Prunes,41130,101,Spring,44.6,975050
SAIDA,Prunes,0,0,Summer,45.0,858032
SAIDA,Prunes,0,0,Autumn,44.0,980312
SAIDA,Prunes,0,0,Winter,44.3,879975
SKIKDA,Prunes,981259,720,Spring,161.6,362641
SKIKDA,Prunes,0,0,Summer,162.2,62747
SKIKDA,Prunes,0,0,Autumn,160.9,869822
SKIKDA,Prunes,0,0,Winter,161.4,143945
SidiBelAbbes,Prunes,611654,11080,Spring,72.8,811776
SidiBelAbbes,Prunes,0,0,Summer,73.3,593567
SidiBelAbbes,Prunes,0,0,Autumn,72.0,280145
SidiBelAbbes,Prunes,0,0,Winter,72.5,251581
ANNABA,Prunes,201053,152,Spring,142.7,675169
ANNABA,Prunes,0,0,Summer,143.2,843320
ANNABA,Prunes,0,0,Autumn,141.8,224434
ANNABA,Prunes,0,0,Winter,142.3,967950
GUELMA,Prunes,451077,377,Spring,142.3,320048
GUELMA,Prunes,0,0,Summer,142.8,605450
GUELMA,Prunes,0,0,Autumn,141.4,18474
GUELMA,Prunes,0,0,Winter,142.0,473120
CONSTANTINE,Prunes,91287,68,Spring,158.6,195477
CONSTANTINE,Prunes,0,0,Summer,159.0,106221
CONSTANTINE,Prunes,0,0,Autumn,158.0,876921
CONSTANTINE,Prunes,0,0,Winter,158.3,68422
MEDEA,Prunes,901756,11856,Spring,58.2,325141
MEDEA,Prunes,0,0,Summer,58.6,122855
MEDEA,Prunes,0,0,Autumn,57.8,776169
MEDEA,Prunes,0,0,Winter,58.2,803756
MOSTAGANEM,Prunes,591547,884,Spring,67.4,598433
MOSTAGANEM,Prunes,0,0,Summer,67.8,487176
MOSTAGANEM,Prunes,0,0,Autumn,67.0,102539
MOSTAGANEM,Prunes,0,0,Winter,67.3,842698
Msila,Prunes,161200,440,Spring,60.0,355585
Msila,Prunes,0,0,Summer,60.5,711654
Msila,Prunes,0,0,Autumn,59.5,619012
Msila,Prunes,0,0,Winter,60.1,911892
MASCARA,Prunes,81000,231,Spring,39.6,712244
MASCARA,Prunes,0,0,Summer,40.0,325441
MASCARA,Prunes,0,0,Autumn,39.0,161365
MASCARA,Prunes,0,0,Winter,39.3,33334
OUARGLA,Prunes,810,22,Spring,62.2,878803
OUARGLA,Prunes,0,0,Summer,62.6,570561
OUARGLA,Prunes,0,0,Autumn,61.5,611344
OUARGLA,Prunes,0,0,Winter,62.0,802370
ORAN,Prunes,31031,211,Spring,30.6,644858
ORAN,Prunes,0,0,Summer,31.0,646009
ORAN,Prunes,0,0,Autumn,30.3,370310
ORAN,Prunes,0,0,Winter,30.8,50851
ElBayadh,Prunes,31332,84,Spring,42.6,58367
ElBayadh,Prunes,0,0,Summer,43.0,379478
ElBayadh,Prunes,0,0,Autumn,42.3,533729
ElBayadh,Prunes,0,0,Winter,42.8,318392
ILLIZI,Prunes,10,0,Spring,0.0,320854
ILLIZI,Prunes,0,0,Summer,0.0,980017
ILLIZI,Prunes,0,0,Autumn,0.0,637928
ILLIZI,Prunes,0,0,Winter,0.0,950440
BordjBouArreridj,Prunes,11725,100,Spring,17.3,689053
BordjBouArreridj,Prunes,0,0,Summer,17.7,756533
BordjBouArreridj,Prunes,0,0,Autumn,17.0,646805
BordjBouArreridj,Prunes,0,0,Winter,17.5,748165
BOUMERDES,Prunes,101915,140,Spring,85.4,864626
BOUMERDES,Prunes,0,0,Summer,85.8,905468
BOUMERDES,Prunes,0,0,Autumn,85.0,682531
BOUMERDES,Prunes,0,0,Winter,85.5,404054
ElTarf,Prunes,191150,297,Spring,73.2,247270
ElTarf,Prunes,0,0,Summer,73.6,694558
ElTarf,Prunes,0,0,Autumn,72.8,946497
ElTarf,Prunes,0,0,Winter,73.3,131683
TINDOUF,Prunes,0,0,Spring,0.0,670987
TINDOUF,Prunes,0,0,Summer,0.0,983725
TINDOUF,Prunes,0,0,Autumn,0.0,430611
TINDOUF,Prunes,0,0,Winter,0.0,155448
TISSEMSILT,Prunes,201279,350,Spring,57.9,618269
TISSEMSILT,Prunes,0,0,Summer,58.3,313794
TISSEMSILT,Prunes,0,0,Autumn,57.5,478252
TISSEMSILT,Prunes,0,0,Winter,57.9,456888
ElOued,Prunes,0,0,Spring,0.0,978079
ElOued,Prunes,0,0,Summer,0.0,104399
ElOued,Prunes,0,0,Autumn,0.0,453712
ElOued,Prunes,0,0,Winter,0.0,213832
KHENCHELA,Prunes,121450,298,Spring,47.8,523531
KHENCHELA,Prunes,0,0,Summer,48.2,848320
KHENCHELA,Prunes,0,0,Autumn,47.4,219077
KHENCHELA,Prunes,0,0,Winter,47.9,120576
SoukAhras,Prunes,41637,210,Spring,23.5,940399
SoukAhras,Prunes,0,0,Summer,23.9,140579
SoukAhras,Prunes,0,0,Autumn,23.1,385715
SoukAhras,Prunes,0,0,Winter,23.6,829478
TIPAZA,Prunes,1351521,823,Spring,176.6,44692
TIPAZA,Prunes,0,0,Summer,177.1,484285
TIPAZA,Prunes,0,0,Autumn,175.8,468290
TIPAZA,Prunes,0,0,Winter,176.4,796632
MILA,Prunes,31463,73,Spring,61.3,322487
MILA,Prunes,0,0,Summer,61.7,463429
MILA,Prunes,0,0,Autumn,60.9,939965
MILA,Prunes,0,0,Winter,61.4,974774
AinDefla,Prunes,121739,302,Spring,46.2,632223
AinDefla,Prunes,0,0,Summer,46.6,20431
AinDefla,Prunes,0,0,Autumn,45.8,127871
AinDefla,Prunes,0,0,Winter,46.3,393121
NAAMA,Prunes,74,5,Spring,14.8,642771
NAAMA,Prunes,0,0,Summer,15.2,371601
NAAMA,Prunes,0,0,Autumn,14.4,943960
NAAMA,Prunes,0,0,Winter,14.9,679464
AinTemouchent,Prunes,191950,918,Spring,22.0,690424
AinTemouchent,Prunes,0,0,Summer,22.4,461351
AinTemouchent,Prunes,0,0,Autumn,21.7,723454
AinTemouchent,Prunes,0,0,Winter,22.2,766628
GHARDAIA,Prunes,11584,30,Spring,88.0,51657
GHARDAIA,Prunes,0,0,Summer,88.4,160363
GHARDAIA,Prunes,0,0,Autumn,87.5,669989
GHARDAIA,Prunes,0,0,Winter,88.1,230837
RELIZANE,Prunes,61325,87,Spring,72.7,55071
RELIZANE,Prunes,0,0,Summer,73.0,489020
RELIZANE,Prunes,0,0,Autumn,72.3,677739
RELIZANE,Prunes,0,0,Winter,72.8,135007
ADRAR,Abricots,540,0,Spring,15.5,74068
ADRAR,Abricots,0,0,Summer,17.0,890554
ADRAR,Abricots,0,0,Autumn,16.0,189897
ADRAR,Abricots,0,0,Winter,15.5,780682
CHLEF,Abricots,231220,234,Spring,99.5,819195
CHLEF,Abricots,0,0,Summer,101.0,878948
CHLEF,Abricots,0,0,Autumn,100.0,927680
CHLEF,Abricots,0,0,Winter,99.5,431779
LAGHOUAT,Abricots,681580,11143,Spring,60.0,276029
LAGHOUAT,Abricots,0,0,Summer,61.5,168713
LAGHOUAT,Abricots,0,0,Autumn,60.5,301740
LAGHOUAT,Abricots,0,0,Winter,60.0,225374
OumElBouaghi,Abricots,111655,147,Spring,79.4,560747
OumElBouaghi,Abricots,0,0,Summer,80.9,460624
OumElBouaghi,Abricots,0,0,Autumn,79.9,917665
OumElBouaghi,Abricots,0,0,Winter,79.4,962375
BATNA,Abricots,4431528,41330,Spring,102.4,71635
BATNA,Abricots,0,0,Summer,103.9,602593
BATNA,Abricots,0,0,Autumn,102.9,559848
BATNA,Abricots,0,0,Winter,102.4,858157
BEJAIA,Abricots,201959,478,Spring,43.8,316000
BEJAIA,Abricots,0,0,Summer,45.3,268999
BEJAIA,Abricots,0,0,Autumn,44.3,105146
BEJAIA,Abricots,0,0,Winter,43.8,841191
BISKRA,Abricots,681680,11777,Spring,38.7,515375
BISKRA,Abricots,0,0,Summer,40.2,980200
BISKRA,Abricots,0,0,Autumn,39.2,820219
BISKRA,Abricots,0,0,Winter,38.7,664990
BECHAR,Abricots,181335,212,Spring,86.5,414878
BECHAR,Abricots,0,0,Summer,88.0,404551
BECHAR,Abricots,0,0,Autumn,87.0,931459
BECHAR,Abricots,0,0,Winter,86.5,739206
BLIDA,Abricots,1541235,872,Spring,176.8,613221
BLIDA,Abricots,0,0,Summer,178.3,633006
BLIDA,Abricots,0,0,Autumn,177.3,619653
BLIDA,Abricots,0,0,Winter,176.8,182712
BOUIRA,Abricots,71701,400,Spring,19.3,856143
BOUIRA,Abricots,0,0,Summer,20.8,63368
BOUIRA,Abricots,0,0,Autumn,19.8,355957
BOUIRA,Abricots,0,0,Winter,19.3,833016
TAMANRASSET,Abricots,21750,111,Spring,24.8,437511
TAMANRASSET,Abricots,0,0,Summer,26.3,820673
TAMANRASSET,Abricots,0,0,Autumn,25.3,543383
TAMANRASSET,Abricots,0,0,Winter,24.8,752470
TEBESSA,Abricots,241501,11028,Spring,23.8,411537
TEBESSA,Abricots,0,0,Summer,25.3,823677
TEBESSA,Abricots,0,0,Autumn,24.3,870705
TEBESSA,Abricots,0,0,Winter,23.8,798678
TLEMCEN,Abricots,741200,11040,Spring,71.2,150063
TLEMCEN,Abricots,0,0,Summer,72.7,601915
TLEMCEN,Abricots,0,0,Autumn,71.7,871350
TLEMCEN,Abricots,0,0,Winter,71.2,720600
TIARET,Abricots,221040,11163,Spring,18.9,699388
TIARET,Abricots,0,0,Summer,20.4,351749
TIARET,Abricots,0,0,Autumn,19.4,412026
TIARET,Abricots,0,0,Winter,18.9,393087
TiziOuzou,Abricots,161061,148,Spring,108.6,159096
TiziOuzou,Abricots,0,0,Summer,110.1,608085
TiziOuzou,Abricots,0,0,Autumn,109.1,751401
TiziOuzou,Abricots,0,0,Winter,108.6,429061
ALGIERS,Abricots,521790,532,Spring,99.2,725806
ALGIERS,Abricots,0,0,Summer,100.7,212353
ALGIERS,Abricots,0,0,Autumn,99.7,610051
ALGIERS,Abricots,0,0,Winter,99.2,136009
DJELFA,Abricots,1241820,21150,Spring,57.9,561134
DJELFA,Abricots,0,0,Summer,59.4,934090
DJELFA,Abricots,0,0,Autumn,58.4,635514
DJELFA,Abricots,0,0,Winter,57.9,887140
JIJEL,Abricots,51013,52,Spring,96.4,675554
JIJEL,Abricots,0,0,Summer,97.9,448843
JIJEL,Abricots,0,0,Autumn,96.9,843833
JIJEL,Abricots,0,0,Winter,96.4,238703
SETIF,Abricots,241957,818,Spring,30.5,289385
SETIF,Abricots,0,0,Summer,32.0,838976
SETIF,Abricots,0,0,Autumn,31.0,807363
SETIF,Abricots,0,0,Winter,30.5,239698
SAIDA,Abricots,41234,124,Spring,34.1,372224
SAIDA,Abricots,0,0,Summer,35.6,152886
SAIDA,Abricots,0,0,Autumn,34.6,970443
SAIDA,Abricots,0,0,Winter,34.1,257439
SKIKDA,Abricots,801638,688,Spring,117.1,264031
SKIKDA,Abricots,0,0,Summer,118.6,614698
SKIKDA,Abricots,0,0,Autumn,117.6,155025
SKIKDA,Abricots,0,0,Winter,117.1,282747
SidiBelAbbes,Abricots,171650,242,Spring,72.9,531288
SidiBelAbbes,Abricots,0,0,Summer,74.4,923540
SidiBelAbbes,Abricots,0,0,Autumn,73.4,788103
SidiBelAbbes,Abricots,0,0,Winter,72.9,490323
ANNABA,Abricots,71794,60,Spring,129.9,985311
ANNABA,Abricots,0,0,Summer,131.4,108382
ANNABA,Abricots,0,0,Autumn,130.4,768668
ANNABA,Abricots,0,0,Winter,129.9,671876
GUELMA,Abricots,141676,118,Spring,124.6,160033
GUELMA,Abricots,0,0,Summer,126.1,44461
GUELMA,Abricots,0,0,Autumn,125.1,482613
GUELMA,Abricots,0,0,Winter,124.6,142262
CONSTANTINE,Abricots,51228,50,Spring,104.6,830486
CONSTANTINE,Abricots,0,0,Summer,106.1,193143
CONSTANTINE,Abricots,0,0,Autumn,105.1,90174
CONSTANTINE,Abricots,0,0,Winter,104.6,999155
MEDEA,Abricots,341940,11359,Spring,25.7,514424
MEDEA,Abricots,0,0,Summer,27.2,493124
MEDEA,Abricots,0,0,Autumn,26.2,263077
MEDEA,Abricots,0,0,Winter,25.7,386542
MOSTAGANEM,Abricots,1291840,11684,Spring,77.0,310966
MOSTAGANEM,Abricots,0,0,Summer,78.5,232477
MOSTAGANEM,Abricots,0,0,Autumn,77.5,252321
MOSTAGANEM,Abricots,0,0,Winter,77.0,204388
Msila,Abricots,3611855,61820,Spring,53.0,723346
Msila,Abricots,0,0,Summer,54.5,680197
Msila,Abricots,0,0,Autumn,53.5,799421
Msila,Abricots,0,0,Winter,53.0,645829
MASCARA,Abricots,71500,160,Spring,46.9,987728
MASCARA,Abricots,0,0,Summer,48.4,398274
MASCARA,Abricots,0,0,Autumn,47.4,451471
MASCARA,Abricots,0,0,Winter,46.9,116179
OUARGLA,Abricots,41817,115,Spring,41.9,148531
OUARGLA,Abricots,0,0,Summer,43.4,816147
OUARGLA,Abricots,0,0,Autumn,42.4,701795
OUARGLA,Abricots,0,0,Winter,41.9,945576
ORAN,Abricots,191970,617,Spring,32.4,449292
ORAN,Abricots,0,0,Summer,33.9,840688
ORAN,Abricots,0,0,Autumn,32.9,1667
ORAN,Abricots,0,0,Winter,32.4,286588
ElBayadh,Abricots,101112,357,Spring,28.3,797639
ElBayadh,Abricots,0,0,Summer,29.8,382938
ElBayadh,Abricots,0,0,Autumn,28.8,806901
ElBayadh,Abricots,0,0,Winter,28.3,947260
ILLIZI,Abricots,547,34,Spring,16.1,822205
ILLIZI,Abricots,0,0,Summer,17.6,163634
ILLIZI,Abricots,0,0,Autumn,16.6,410637
ILLIZI,Abricots,0,0,Winter,16.1,501262
BordjBouArreridj,Abricots,141824,269,Spring,55.1,840509
BordjBouArreridj,Abricots,0,0,Summer,56.6,480147
BordjBouArreridj,Abricots,0,0,Autumn,55.6,247401
BordjBouArreridj,Abricots,0,0,Winter,55.1,212221
BOUMERDES,Abricots,271090,264,Spring,102.6,939961
BOUMERDES,Abricots,0,0,Summer,104.1,688174
BOUMERDES,Abricots,0,0,Autumn,103.1,525592
BOUMERDES,Abricots,0,0,Winter,102.6,843843
ElTarf,Abricots,141000,240,Spring,58.3,638340
ElTarf,Abricots,0,0,Summer,59.8,567402
ElTarf,Abricots,0,0,Autumn,58.8,788928
ElTarf,Abricots,0,0,Winter,58.3,579267
TINDOUF,Abricots,0,0,Spring,0.0,101012
TINDOUF,Abricots,0,0,Summer,0.0,550041
TINDOUF,Abricots,0,0,Autumn,0.0,965769
TINDOUF,Abricots,0,0,Winter,0.0,610995
TISSEMSILT,Abricots,411070,598,Spring,68.7,624357
TISSEMSILT,Abricots,0,0,Summer,70.2,520705
TISSEMSILT,Abricots,0,0,Autumn,69.2,144793
TISSEMSILT,Abricots,0,0,Winter,68.7,624723
ElOued,Abricots,121420,210,Spring,59.1,37535
ElOued,Abricots,0,0,Summer,60.6,388001
ElOued,Abricots,0,0,Autumn,59.6,743662
ElOued,Abricots,0,0,Winter,59.1,123088
KHENCHELA,Abricots,841000,11408,Spring,59.7,981024
KHENCHELA,Abricots,0,0,Summer,61.2,727961
KHENCHELA,Abricots,0,0,Autumn,60.2,300866
KHENCHELA,Abricots,0,0,Winter,59.7,39806
SoukAhras,Abricots,71544,305,Spring,24.7,204252
SoukAhras,Abricots,0,0,Summer,26.2,100058
SoukAhras,Abricots,0,0,Autumn,25.2,692410
SoukAhras,Abricots,0,0,Winter,24.7,728990
TIPAZA,Abricots,2361600,11227,Spring,192.7,124416
TIPAZA,Abricots,0,0,Summer,194.2,124372
TIPAZA,Abricots,0,0,Autumn,193.2,795202
TIPAZA,Abricots,0,0,Winter,192.7,591941
MILA,Abricots,141290,231,Spring,61.9,596474
MILA,Abricots,0,0,Summer,63.4,630867
MILA,Abricots,0,0,Autumn,62.4,849483
MILA,Abricots,0,0,Winter,61.9,443762
AinDefla,Abricots,121174,248,Spring,49.1,683060
AinDefla,Abricots,0,0,Summer,50.6,396526
AinDefla,Abricots,0,0,Autumn,49.6,902598
AinDefla,Abricots,0,0,Winter,49.1,573055
NAAMA,Abricots,81847,210,Spring,42.1,407081
NAAMA,Abricots,0,0,Summer,43.6,187064
NAAMA,Abricots,0,0,Autumn,42.6,484256
NAAMA,Abricots,0,0,Winter,42.1,585907
AinTemouchent,Abricots,201750,506,Spring,41.0,273752
AinTemouchent,Abricots,0,0,Summer,42.5,614291
AinTemouchent,Abricots,0,0,Autumn,41.5,337854
AinTemouchent,Abricots,0,0,Winter,41.0,149724
GHARDAIA,Abricots,111218,177,Spring,63.4,872260
GHARDAIA,Abricots,0,0,Summer,64.9,275193
GHARDAIA,Abricots,0,0,Autumn,63.9,635923
GHARDAIA,Abricots,0,0,Winter,63.4,883068
RELIZANE,Abricots,531776,546,Spring,98.5,183213
RELIZANE,Abricots,0,0,Summer,100.0,40930
RELIZANE,Abricots,0,0,Autumn,99.0,231868
RELIZANE,Abricots,0,0,Winter,98.5,522359
ADRAR,Almonds,0,0,Spring,12.5,556164
ADRAR,Almonds,0,0,Summer,31.7,489133
ADRAR,Almonds,0,0,Fall,27.8,224354
ADRAR,Almonds,0,0,Winter,17.3,570325
CHLEF,Almonds,801,888,Spring,23.9,297015
CHLEF,Almonds,0,888,Summer,14.6,990834
CHLEF,Almonds,0,888,Fall,36.1,824936
CHLEF,Almonds,0,888,Winter,42.8,101641
LAGHOUAT,Almonds,123,123,Spring,18.3,932698
LAGHOUAT,Almonds,0,123,Summer,25.4,357954
LAGHOUAT,Almonds,0,123,Fall,13.8,133427
LAGHOUAT,Almonds,0,123,Winter,37.2,169538
OumElBouaghi,Almonds,80,103,Spring,29.5,221371
OumElBouaghi,Almonds,0,103,Summer,15.2,152219
OumElBouaghi,Almonds,0,103,Fall,21.7,249281
OumElBouaghi,Almonds,0,103,Winter,48.9,417923
BATNA,Almonds,147,151,Spring,34.6,381383
BATNA,Almonds,0,151,Summer,22.1,82130
BATNA,Almonds,0,151,Fall,18.7,967463
BATNA,Almonds,0,151,Winter,39.5,234273
BEJAIA,Almonds,460,469,Spring,26.3,751929
BEJAIA,Almonds,0,469,Summer,17.8,392095
BEJAIA,Almonds,0,469,Fall,28.9,87149
BEJAIA,Almonds,0,469,Winter,20.4,523700
BISKRA,Almonds,0,2,Spring,36.2,228935
BISKRA,Almonds,0,2,Summer,25.9,638429
BISKRA,Almonds,0,2,Fall,41.1,682947
BISKRA,Almonds,0,2,Winter,28.4,536521
BECHAR,Almonds,6,7,Spring,19.7,573520
BECHAR,Almonds,0,7,Summer,31.3,462476
BECHAR,Almonds,0,7,Fall,45.6,87283
BECHAR,Almonds,0,7,Winter,27.6,333242
BLIDA,Almonds,125,131,Spring,38.2,949715
BLIDA,Almonds,0,131,Summer,19.8,140131
BLIDA,Almonds,0,131,Fall,24.5,506265
BLIDA,Almonds,0,131,Winter,29.1,303192
BOUIRA,Almonds,1264,1488,Spring,21.4,380424
BOUIRA,Almonds,0,1488,Summer,37.9,703426
BOUIRA,Almonds,0,1488,Fall,28.7,334946
BOUIRA,Almonds,0,1488,Winter,33.6,705409
TAMANRASSET,Almonds,0,0,Spring,12.6,868211
TAMANRASSET,Almonds,0,0,Summer,34.7,41740
TAMANRASSET,Almonds,0,0,Fall,23.8,908903
TAMANRASSET,Almonds,0,0,Winter,15.9,86741
TEBESSA,Almonds,440,461,Spring,38.5,729128
TEBESSA,Almonds,0,461,Summer,21.2,789626
TEBESSA,Almonds,0,461,Fall,27.1,252841
TEBESSA,Almonds,0,461,Winter,19.3,862659
TLEMCEN,Almonds,7661,8637,Spring,25.4,825199
TLEMCEN,Almonds,0,8637,Summer,13.7,678569
TLEMCEN,Almonds,0,8637,Fall,32.9,195622
TLEMCEN,Almonds,0,8637,Winter,16.8,859019
TIARET,Almonds,900,1032,Spring,18.6,893558
TIARET,Almonds,0,1032,Summer,35.2,846665
TIARET,Almonds,0,1032,Fall,26.4,292753
TIARET,Almonds,0,1032,Winter,29.8,659010
TiziOuzou,Almonds,146,153,Spring,42.5,349405
TiziOuzou,Almonds,0,153,Summer,24.9,829828
TiziOuzou,Almonds,0,153,Fall,18.2,581339
TiziOuzou,Almonds,0,153,Winter,30.6,78355
ALGIERS,Almonds,16,16,Spring,35.6,946206
ALGIERS,Almonds,0,16,Summer,29.3,346266
ALGIERS,Almonds,0,16,Fall,27.4,459306
ALGIERS,Almonds,0,16,Winter,45.1,877942
DJELFA,Almonds,235,480,Spring,19.8,643247
DJELFA,Almonds,0,480,Summer,27.5,670182
DJELFA,Almonds,0,480,Fall,33.6,951668
DJELFA,Almonds,0,480,Winter,18.7,991860
JIJEL,Almonds,24,24,Spring,47.9,194295
JIJEL,Almonds,0,24,Summer,38.6,55152
JIJEL,Almonds,0,24,Fall,26.7,678337
JIJEL,Almonds,0,24,Winter,32.4,172355
SETIF,Almonds,2321,3714,Spring,35.2,9052
SETIF,Almonds,0,3714,Summer,19.4,690577
SETIF,Almonds,0,3714,Fall,24.3,360581
SETIF,Almonds,0,3714,Winter,28.7,931966
SAIDA,Almonds,473,673,Spring,42.3,219081
SAIDA,Almonds,0,673,Summer,29.5,531739
SAIDA,Almonds,0,673,Fall,27.9,153670
SAIDA,Almonds,0,673,Winter,33.8,119019
SKIKDA,Almonds,248,269,Spring,38.7,19002
SKIKDA,Almonds,0,269,Summer,27.6,893027
SKIKDA,Almonds,0,269,Fall,31.4,344164
SKIKDA,Almonds,0,269,Winter,25.8,426706
SidiBelAbbes,Almonds,2656,3186,Spring,45.2,702197
SidiBelAbbes,Almonds,0,3186,Summer,29.9,316363
SidiBelAbbes,Almonds,0,3186,Fall,23.6,933613
SidiBelAbbes,Almonds,0,3186,Winter,37.1,817678
ANNABA,Almonds,4,4,Spring,32.4,573343
ANNABA,Almonds,0,4,Summer,25.8,557038
ANNABA,Almonds,0,4,Fall,38.4,264442
ANNABA,Almonds,0,4,Winter,41.5,633836
GUELMA,Almonds,726,784,Spring,39.2,118650
GUELMA,Almonds,0,784,Summer,21.8,430364
GUELMA,Almonds,0,784,Fall,27.3,203549
GUELMA,Almonds,0,784,Winter,32.6,385209
CONSTANTINE,Almonds,163,170,Spring,37.8,279652
CONSTANTINE,Almonds,0,170,Summer,25.7,125293
CONSTANTINE,Almonds,0,170,Fall,29.4,269135
CONSTANTINE,Almonds,0,170,Winter,30.1,269772
MEDEA,Almonds,4867,5584,Spring,42.7,759765
MEDEA,Almonds,0,5584,Summer,31.5,315176
MEDEA,Almonds,0,5584,Fall,28.1,193589
MEDEA,Almonds,0,5584,Winter,38.9,859313
MOSTAGANEM,Almonds,383,383,Spring,36.9,390954
MOSTAGANEM,Almonds,0,383,Summer,28.6,290350
MOSTAGANEM,Almonds,0,383,Fall,32.2,695728
MOSTAGANEM,Almonds,0,383,Winter,25.3,21928
MASCARA,Almonds,1039,1059,Spring,39.8,456823
MASCARA,Almonds,0,1059,Summer,24.7,553431
MASCARA,Almonds,0,1059,Fall,21.3,507888
MASCARA,Almonds,0,1059,Winter,31.9,807980
ORAN,Almonds,284,611,Spring,37.4,808841
ORAN,Almonds,0,611,Summer,23.1,732278
ORAN,Almonds,0,611,Fall,28.9,885364
ORAN,Almonds,0,611,Winter,39.2,261787
ElBayadh,Almonds,146,162,Spring,42.7,989941
ElBayadh,Almonds,0,162,Summer,27.8,785422
ElBayadh,Almonds,0,162,Fall,31.5,851671
ElBayadh,Almonds,0,162,Winter,35.4,9364
BordjBouArreridj,Almonds,355,355,Spring,38.4,350245
BordjBouArreridj,Almonds,0,355,Summer,24.3,474480
BordjBouArreridj,Almonds,0,355,Fall,27.6,179430
BordjBouArreridj,Almonds,0,355,Winter,36.8,663487
BOUMERDES,Almonds,21,21,Spring,41.2,914762
BOUMERDES,Almonds,0,21,Summer,29.7,764373
BOUMERDES,Almonds,0,21,Fall,22.5,909121
BOUMERDES,Almonds,0,21,Winter,34.5,212458
ElTarf,Almonds,18,37,Spring,39.5,63869
ElTarf,Almonds,0,37,Summer,27.4,127757
ElTarf,Almonds,0,37,Fall,23.8,225167
ElTarf,Almonds,0,37,Winter,31.6,246536
TISSEMSILT,Almonds,2552,4145,Spring,35.8,393563
TISSEMSILT,Almonds,0,4145,Summer,21.5,688834
TISSEMSILT,Almonds,0,4145,Fall,29.3,2839
TISSEMSILT,Almonds,0,4145,Winter,37.9,753524
