Wilaya,Product,Production(qx),SizeofLandUsed(ha),Season,Price(da/qx),Consumption
KHENCHELA,Citrus,7000,13991,Summer,4000,781909
KHENCHELA,Figs,8000,13991,Autumn,3033,619418
KHENCHELA,Figs,8000,13991,Winter,1997,11249
KHENCHELA,Figs,8000,13991,Spring,3860,183510
KHENCHELA,Figs,8000,13991,Summer,4724,102697
SOUKAHRAS,Olives,5000,15474,Autumn,5465,265791
SOUKAHRAS,Olives,5000,15474,Winter,2210,341158
SOUKAHRAS,Olives,5000,15474,Spring,1276,576957
SOUKAHRAS,Olives,5000,15474,Summer,4883,816743
SOUKAHRAS,PalmTrees,6000,15474,Autumn,2272,807620
SOUKAHRAS,PalmTrees,6000,15474,Winter,4267,378427
SOUKAHRAS,PalmTrees,6000,15474,Spring,4809,128960
SOUKAHRAS,PalmTrees,6000,15474,Summer,2264,558529
SOUKAHRAS,Dates,7000,15474,Autumn,2215,524823
SOUKAHRAS,Dates,7000,15474,Winter,4917,537654
SOUKAHRAS,Dates,7000,15474,Spring,5874,144226
SOUKAHRAS,Dates,7000,15474,Summer,1974,28460
SOUKAHRAS,Citrus,8000,15474,Autumn,5081,686555
SOUKAHRAS,Citrus,8000,15474,Winter,5828,993046
SOUKAHRAS,Citrus,8000,15474,Spring,5234,456918
SOUKAHRAS,Citrus,8000,15474,Summer,1368,305704
SOUKAHRAS,Figs,9000,15474,Autumn,2630,357337
SOUKAHRAS,Figs,9000,15474,Winter,1436,157351
SOUKAHRAS,Figs,9000,15474,Spring,3503,76940
SOUKAHRAS,Figs,9000,15474,Summer,3097,916531
TIPAZA,Olives,3000,14636,Autumn,1251,583375
TIPAZA,Olives,3000,14636,Winter,1124,680157
TIPAZA,Olives,3000,14636,Spring,4112,598538
TIPAZA,Olives,3000,14636,Summer,2611,757917
TIPAZA,PalmTrees,4000,14636,Autumn,3876,606472
TIPAZA,PalmTrees,4000,14636,Winter,4141,408415
TIPAZA,PalmTrees,4000,14636,Spring,1809,873979
TIPAZA,PalmTrees,4000,14636,Summer,4629,478329
TIPAZA,Dates,5000,14636,Autumn,4966,329295
TIPAZA,Dates,5000,14636,Winter,1031,608431
TIPAZA,Dates,5000,14636,Spring,1093,969462
TIPAZA,Dates,5000,14636,Summer,3797,745084
TIPAZA,Citrus,6000,14636,Autumn,3793,300508
TIPAZA,Citrus,6000,14636,Winter,1194,583809
TIPAZA,Citrus,6000,14636,Spring,3867,302887
TIPAZA,Citrus,6000,14636,Summer,3882,581834
TIPAZA,Figs,7000,14636,Autumn,3074,551415
TIPAZA,Figs,7000,14636,Winter,5457,333631
TIPAZA,Figs,7000,14636,Spring,3923,434021
TIPAZA,Figs,7000,14636,Summer,3907,556944
MILA,Olives,4000,12160,Autumn,1508,325823
MILA,Olives,4000,12160,Winter,2383,477413
MILA,Olives,4000,12160,Spring,1796,978169
MILA,Olives,4000,12160,Summer,1514,211421
MILA,PalmTrees,5000,12160,Autumn,5341,231741
MILA,PalmTrees,5000,12160,Winter,5630,790771
MILA,PalmTrees,5000,12160,Spring,1365,498944
MILA,PalmTrees,5000,12160,Summer,3375,791125
MILA,Dates,6000,12160,Autumn,5002,265634
MILA,Dates,6000,12160,Winter,2267,831489
MILA,Dates,6000,12160,Spring,2002,243382
MILA,Dates,6000,12160,Summer,2782,194464
MILA,Citrus,7000,12160,Autumn,3809,759863
MILA,Citrus,7000,12160,Winter,3866,696399
MILA,Citrus,7000,12160,Spring,2313,307708
MILA,Citrus,7000,12160,Summer,5688,806708
MILA,Figs,8000,12160,Autumn,5313,294782
MILA,Figs,8000,12160,Winter,5680,275544
MILA,Figs,8000,12160,Spring,1422,915186
MILA,Figs,8000,12160,Summer,4937,154121
AINDEFLA,Olives,3000,16805,Autumn,2096,847373
AINDEFLA,Olives,3000,16805,Winter,2157,352574
AINDEFLA,Olives,3000,16805,Spring,5712,505122
AINDEFLA,Olives,3000,16805,Summer,3656,100078
AINDEFLA,PalmTrees,4000,16805,Autumn,4322,321913
AINDEFLA,PalmTrees,4000,16805,Winter,1784,412713
AINDEFLA,PalmTrees,4000,16805,Spring,3266,184163
AINDEFLA,PalmTrees,4000,16805,Summer,2231,347647
AINDEFLA,Dates,5000,16805,Autumn,3317,170703
AINDEFLA,Dates,5000,16805,Winter,4419,821726
AINDEFLA,Dates,5000,16805,Spring,2952,244314
AINDEFLA,Dates,5000,16805,Summer,4107,185048
AINDEFLA,Citrus,6000,16805,Autumn,3407,505918
AINDEFLA,Citrus,6000,16805,Winter,1793,985119
AINDEFLA,Citrus,6000,16805,Spring,5613,508896
AINDEFLA,Citrus,6000,16805,Summer,3573,581554
AINDEFLA,Figs,7000,16805,Autumn,3735,546859
AINDEFLA,Figs,7000,16805,Winter,5255,645615
AINDEFLA,Figs,7000,16805,Spring,5890,364249
AINDEFLA,Figs,7000,16805,Summer,3766,240492
NAAMA,Olives,3000,2901,Autumn,5328,367709
NAAMA,Olives,3000,2901,Winter,3285,283778
NAAMA,Olives,3000,2901,Spring,3104,935225
NAAMA,Olives,3000,2901,Summer,5094,134445
NAAMA,PalmTrees,4000,2901,Autumn,4732,760166
NAAMA,PalmTrees,4000,2901,Winter,1144,309136
NAAMA,PalmTrees,4000,2901,Spring,5171,124237
NAAMA,PalmTrees,4000,2901,Summer,3730,371022
NAAMA,Dates,5000,2901,Autumn,5232,313074
NAAMA,Dates,5000,2901,Winter,5831,353778
NAAMA,Dates,5000,2901,Spring,4989,418805
NAAMA,Dates,5000,2901,Summer,2660,982504
NAAMA,Citrus,6000,2901,Autumn,1376,919593
NAAMA,Citrus,6000,2901,Winter,2649,588919
NAAMA,Citrus,6000,2901,Spring,2910,810244
NAAMA,Citrus,6000,2901,Summer,3029,264321
NAAMA,Figs,7000,2901,Autumn,4472,398339
NAAMA,Figs,7000,2901,Winter,4690,35315
NAAMA,Figs,7000,2901,Spring,1624,409501
NAAMA,Figs,7000,2901,Summer,3813,662
AINTEMOUCHENT,Olives,4000,11470,Autumn,3763,962812
AINTEMOUCHENT,Olives,4000,11470,Winter,2655,266048
AINTEMOUCHENT,Olives,4000,11470,Spring,2048,128727
AINTEMOUCHENT,Olives,4000,11470,Summer,3997,628242
AINTEMOUCHENT,PalmTrees,5000,11470,Autumn,4333,240477
AINTEMOUCHENT,PalmTrees,5000,11470,Winter,1747,282177
AINTEMOUCHENT,PalmTrees,5000,11470,Spring,2163,559500
AINTEMOUCHENT,PalmTrees,5000,11470,Summer,4934,384497
AINTEMOUCHENT,Dates,6000,11470,Autumn,5945,806289
AINTEMOUCHENT,Dates,6000,11470,Winter,5869,56515
AINTEMOUCHENT,Dates,6000,11470,Spring,4672,844764
AINTEMOUCHENT,Dates,6000,11470,Summer,3778,384098
AINTEMOUCHENT,Citrus,7000,11470,Autumn,2261,742914
AINTEMOUCHENT,Citrus,7000,11470,Winter,4704,424324
AINTEMOUCHENT,Citrus,7000,11470,Spring,1449,496534
AINTEMOUCHENT,Citrus,7000,11470,Summer,4330,487436
AINTEMOUCHENT,Figs,8000,11470,Autumn,4068,418116
AINTEMOUCHENT,Figs,8000,11470,Winter,5965,28031
AINTEMOUCHENT,Figs,8000,11470,Spring,2883,74524
AINTEMOUCHENT,Figs,8000,11470,Summer,2630,554076
GHARDAIA,Olives,3000,15996,Autumn,4192,12824
GHARDAIA,Olives,3000,15996,Winter,2545,374186
GHARDAIA,Olives,3000,15996,Spring,3540,88435
GHARDAIA,Olives,3000,15996,Summer,4280,601301
GHARDAIA,PalmTrees,4000,15996,Autumn,3904,33130
GHARDAIA,PalmTrees,4000,15996,Winter,4487,451685
GHARDAIA,PalmTrees,4000,15996,Spring,1118,936327
GHARDAIA,PalmTrees,4000,15996,Summer,3111,870261
GHARDAIA,Dates,5000,15996,Autumn,3677,884584
GHARDAIA,Dates,5000,15996,Winter,5791,950879
GHARDAIA,Dates,5000,15996,Spring,5447,178251
GHARDAIA,Dates,5000,15996,Summer,4016,484590
GHARDAIA,Citrus,6000,15996,Autumn,4653,818209
GHARDAIA,Citrus,6000,15996,Winter,5698,365001
GHARDAIA,Citrus,6000,15996,Spring,1947,266263
GHARDAIA,Citrus,6000,15996,Summer,3088,912689
GHARDAIA,Figs,7000,15996,Autumn,1758,66735
GHARDAIA,Figs,7000,15996,Winter,1050,459520
GHARDAIA,Figs,7000,15996,Spring,1909,951114
GHARDAIA,Figs,7000,15996,Summer,4988,560051
RELIZANE,Olives,4000,14494,Autumn,3717,846760
RELIZANE,Olives,4000,14494,Winter,4905,379726
RELIZANE,Olives,4000,14494,Spring,1627,434692
RELIZANE,Olives,4000,14494,Summer,5448,921809
RELIZANE,PalmTrees,5000,14494,Autumn,3793,194005
RELIZANE,PalmTrees,5000,14494,Winter,4003,866496
RELIZANE,PalmTrees,5000,14494,Spring,1764,802082
RELIZANE,PalmTrees,5000,14494,Summer,4909,306347
RELIZANE,Dates,6000,14494,Autumn,5247,133720
RELIZANE,Dates,6000,14494,Winter,2117,848235
RELIZANE,Dates,6000,14494,Spring,2211,353723
RELIZANE,Dates,6000,14494,Summer,1713,490930
RELIZANE,Citrus,7000,14494,Autumn,3198,995153
RELIZANE,Citrus,7000,14494,Winter,1994,828728
RELIZANE,Citrus,7000,14494,Spring,2416,881687
RELIZANE,Citrus,7000,14494,Summer,2907,267233
RELIZANE,Figs,8000,14494,Autumn,1316,689372
RELIZANE,Figs,8000,14494,Winter,1564,553406
RELIZANE,Figs,8000,14494,Spring,1948,499837
RELIZANE,Figs,8000,14494,Summer,1609,810104
CHLEF,Orangetrees,136,100,Autumn,5414,735405
CHLEF,Orangetrees,136,100,Winter,1500,533836
CHLEF,Orangetrees,136,100,Spring,4875,180642
CHLEF,Orangetrees,136,100,Summer,2074,770511
BEJAIA,Orangetrees,57,969,Autumn,3543,8263
BEJAIA,Orangetrees,57,969,Winter,3009,106793
BEJAIA,Orangetrees,57,969,Spring,1235,80809
BEJAIA,Orangetrees,57,969,Summer,4294,858553
BLIDA,Orangetrees,869,733,Autumn,4539,323611
BLIDA,Orangetrees,869,733,Winter,2250,342328
BLIDA,Orangetrees,869,733,Spring,2696,717696
BLIDA,Orangetrees,869,733,Summer,2890,507213
TLEMCEN,Orangetrees,57,600,Autumn,1998,22974
TLEMCEN,Orangetrees,57,600,Winter,5657,39724
TLEMCEN,Orangetrees,57,600,Spring,4336,807655
TLEMCEN,Orangetrees,57,600,Summer,5248,253197
TIZIOUZOU,Orangetrees,30,300,Autumn,4412,556601
TIZIOUZOU,Orangetrees,30,300,Winter,1881,47432
TIZIOUZOU,Orangetrees,30,300,Spring,5598,90833
TIZIOUZOU,Orangetrees,30,300,Summer,2618,189758
ALGIERS,Orangetrees,130,440,Autumn,1774,442392
ALGIERS,Orangetrees,130,440,Winter,2693,391747
ALGIERS,Orangetrees,130,440,Spring,3149,375189
ALGIERS,Orangetrees,130,440,Summer,4280,704878
JIJEL,Orangetrees,12,639,Autumn,3655,512861
JIJEL,Orangetrees,12,639,Winter,3516,220810
JIJEL,Orangetrees,12,639,Spring,4927,385423
JIJEL,Orangetrees,12,639,Summer,4156,901499
SKIKDA,Orangetrees,64,958,Autumn,4178,830508
SKIKDA,Orangetrees,64,958,Winter,3032,264660
SKIKDA,Orangetrees,64,958,Spring,1910,811166
SKIKDA,Orangetrees,64,958,Summer,1754,30974
ANNABA,Orangetrees,20,0,Autumn,5361,630246
ANNABA,Orangetrees,20,0,Winter,1256,281220
ANNABA,Orangetrees,20,0,Spring,2188,675740
ANNABA,Orangetrees,20,0,Summer,3100,816334
GUELMA,Orangetrees,8,450,Autumn,1198,359708
GUELMA,Orangetrees,8,450,Winter,3602,594469
GUELMA,Orangetrees,8,450,Spring,4694,208864
GUELMA,Orangetrees,8,450,Summer,5134,58418
CONSTANTINE,Orangetrees,1,470,Autumn,4568,522425
CONSTANTINE,Orangetrees,1,470,Winter,1222,762403
CONSTANTINE,Orangetrees,1,470,Spring,2796,815252
CONSTANTINE,Orangetrees,1,470,Summer,3774,313437
MEDEA,Orangetrees,2,850,Autumn,4857,13384
MEDEA,Orangetrees,2,850,Winter,1849,91111
MEDEA,Orangetrees,2,850,Spring,3402,898824
MEDEA,Orangetrees,2,850,Summer,1447,703123
MOSTAGANEM,Orangetrees,191,640,Autumn,3056,547855
MOSTAGANEM,Orangetrees,191,640,Winter,3839,707460
MOSTAGANEM,Orangetrees,191,640,Spring,5002,17222
MOSTAGANEM,Orangetrees,191,640,Summer,2645,803899
MASCARA,Orangetrees,294,850,Autumn,2442,136359
MASCARA,Orangetrees,294,850,Winter,4455,180253
MASCARA,Orangetrees,294,850,Spring,2376,779923
MASCARA,Orangetrees,294,850,Summer,3484,407712
ORAN,Orangetrees,13,30,Autumn,4116,460876
ORAN,Orangetrees,13,30,Winter,4237,707313
ORAN,Orangetrees,13,30,Spring,2227,376660
ORAN,Orangetrees,13,30,Summer,1613,654099
JIJEL,Orangetrees,37,413,Autumn,2295,157464
JIJEL,Orangetrees,37,413,Winter,4363,657839
JIJEL,Orangetrees,37,413,Spring,2058,643436
JIJEL,Orangetrees,37,413,Summer,4954,173512
ELTARF,Orangetrees,68,810,Autumn,2146,916937
ELTARF,Orangetrees,68,810,Winter,1256,606534
ELTARF,Orangetrees,68,810,Spring,3824,648768
ELTARF,Orangetrees,68,810,Summer,5429,986716
AINTEMOUCHENT,Orangetrees,5,275,Autumn,4051,194650
AINTEMOUCHENT,Orangetrees,5,275,Winter,1258,409589
AINTEMOUCHENT,Orangetrees,5,275,Spring,4744,545467
AINTEMOUCHENT,Orangetrees,5,275,Summer,3851,676262
GHARDAIA,Orangetrees,5,600,Autumn,3287,170608
GHARDAIA,Orangetrees,5,600,Winter,4688,689217
GHARDAIA,Orangetrees,5,600,Spring,4942,153126
GHARDAIA,Orangetrees,5,600,Summer,4860,316930
RELIZANE,Orangetrees,272,575,Autumn,5468,475844
RELIZANE,Orangetrees,272,575,Winter,1140,65586
RELIZANE,Orangetrees,272,575,Spring,1466,473078
RELIZANE,Orangetrees,272,575,Summer,3366,868080
CHLEF,Clementinetrees,290,3,Autumn,2582,578698
CHLEF,Clementinetrees,290,3,Winter,4325,969659
CHLEF,Clementinetrees,290,3,Spring,1146,834613
CHLEF,Clementinetrees,290,3,Summer,2450,606874
BEJAIA,Clementinetrees,57,969,Autumn,3647,786947
BEJAIA,Clementinetrees,57,969,Winter,4529,38809
BEJAIA,Clementinetrees,57,969,Spring,3598,199890
BEJAIA,Clementinetrees,57,969,Summer,2599,497434
BLIDA,Clementinetrees,869,733,Autumn,4495,708146
BLIDA,Clementinetrees,869,733,Winter,1602,348846
BLIDA,Clementinetrees,869,733,Spring,3836,628726
BLIDA,Clementinetrees,869,733,Summer,1653,692427
TLEMCEN,Clementinetrees,57,600,Autumn,5091,808660
TLEMCEN,Clementinetrees,57,600,Winter,5262,264131
TLEMCEN,Clementinetrees,57,600,Spring,4481,938514
TLEMCEN,Clementinetrees,57,600,Summer,3006,18686
TIZIOUZOU,Clementinetrees,30,300,Autumn,4319,908942
TIZIOUZOU,Clementinetrees,30,300,Winter,1729,437643
TIZIOUZOU,Clementinetrees,30,300,Spring,1263,862483
TIZIOUZOU,Clementinetrees,30,300,Summer,2168,403672
ALGIERS,Clementinetrees,130,440,Autumn,5980,668235
ALGIERS,Clementinetrees,130,440,Winter,2976,165276
ALGIERS,Clementinetrees,130,440,Spring,1649,690068
ALGIERS,Clementinetrees,130,440,Summer,2610,507354
JIJEL,Clementinetrees,12,639,Autumn,4995,691907
JIJEL,Clementinetrees,12,639,Winter,5107,799696
JIJEL,Clementinetrees,12,639,Spring,3412,726836
JIJEL,Clementinetrees,12,639,Summer,5944,996890
SKIKDA,Clementinetrees,64,958,Autumn,2089,917800
SKIKDA,Clementinetrees,64,958,Winter,4863,251571
SKIKDA,Clementinetrees,64,958,Spring,2745,946125
SKIKDA,Clementinetrees,64,958,Summer,5379,85229
ANNABA,Clementinetrees,20,0,Autumn,2711,171208
ANNABA,Clementinetrees,20,0,Winter,4905,187122
ANNABA,Clementinetrees,20,0,Spring,5069,132590
ANNABA,Clementinetrees,20,0,Summer,1537,224294
GUELMA,Clementinetrees,8,450,Autumn,2650,578032
GUELMA,Clementinetrees,8,450,Winter,2933,957399
GUELMA,Clementinetrees,8,450,Spring,2332,587640
GUELMA,Clementinetrees,8,450,Summer,1529,897147
CONSTANTINE,Clementinetrees,1,470,Autumn,4302,362366
CONSTANTINE,Clementinetrees,1,470,Winter,5927,178144
CONSTANTINE,Clementinetrees,1,470,Spring,4174,642407
CONSTANTINE,Clementinetrees,1,470,Summer,2884,216182
MEDEA,Clementinetrees,2,850,Autumn,3282,452279
MEDEA,Clementinetrees,2,850,Winter,4901,173055
MEDEA,Clementinetrees,2,850,Spring,2390,374712
MEDEA,Clementinetrees,2,850,Summer,4173,764632
MOSTAGANEM,Clementinetrees,191,640,Autumn,3882,848770
MOSTAGANEM,Clementinetrees,191,640,Winter,5868,275780
MOSTAGANEM,Clementinetrees,191,640,Spring,5161,32798
MOSTAGANEM,Clementinetrees,191,640,Summer,3245,892407
MASCARA,Clementinetrees,294,850,Autumn,2015,114087
MASCARA,Clementinetrees,294,850,Winter,2934,841593
MASCARA,Clementinetrees,294,850,Spring,2688,816258
MASCARA,Clementinetrees,294,850,Summer,4936,567562
ORAN,Clementinetrees,13,30,Autumn,4171,414615
ORAN,Clementinetrees,13,30,Winter,5315,655548
ORAN,Clementinetrees,13,30,Spring,4482,883924
ORAN,Clementinetrees,13,30,Summer,1489,360970
JIJEL,Clementinetrees,37,413,Autumn,2178,1995
JIJEL,Clementinetrees,37,413,Winter,1349,6093
JIJEL,Clementinetrees,37,413,Spring,3358,156779
JIJEL,Clementinetrees,37,413,Summer,4613,487599
ELTARF,Clementinetrees,68,810,Autumn,1824,148004
ELTARF,Clementinetrees,68,810,Winter,4619,143553
ELTARF,Clementinetrees,68,810,Spring,4931,748967
ELTARF,Clementinetrees,68,810,Summer,4712,166382
AINTEMOUCHENT,Clementinetrees,5,275,Autumn,1086,444131
AINTEMOUCHENT,Clementinetrees,5,275,Winter,1397,578728
AINTEMOUCHENT,Clementinetrees,5,275,Spring,3121,500950
AINTEMOUCHENT,Clementinetrees,5,275,Summer,4505,18538
GHARDAIA,Clementinetrees,5,600,Autumn,5012,68316
GHARDAIA,Clementinetrees,5,600,Winter,5818,60338
GHARDAIA,Clementinetrees,5,600,Spring,1934,471545
GHARDAIA,Clementinetrees,5,600,Summer,4111,833844
RELIZANE,Clementinetrees,272,575,Autumn,3873,424291
RELIZANE,Clementinetrees,272,575,Winter,1004,669223
RELIZANE,Clementinetrees,272,575,Spring,3452,64293
RELIZANE,Clementinetrees,272,575,Summer,2007,410352
CHLEF,Mandarintrees,254,4,Autumn,1356,652654
CHLEF,Mandarintrees,254,4,Winter,3610,840255
CHLEF,Mandarintrees,254,4,Spring,1935,596747
CHLEF,Mandarintrees,254,4,Summer,2167,663261
CHLEF,Lemontrees,214,7,Autumn,4818,718617
CHLEF,Lemontrees,214,7,Winter,5103,149531
CHLEF,Lemontrees,214,7,Spring,2750,94904
CHLEF,Lemontrees,214,7,Summer,4159,778119
BEJAIA,Mandarintrees,184,8,Autumn,1095,828710
BEJAIA,Mandarintrees,184,8,Winter,2377,560689
BEJAIA,Mandarintrees,184,8,Spring,4417,316102
BEJAIA,Mandarintrees,184,8,Summer,4794,218834
BEJAIA,Lemontrees,162,7,Autumn,4868,296489
BEJAIA,Lemontrees,162,7,Winter,5908,153326
BEJAIA,Lemontrees,162,7,Spring,5953,346118
BEJAIA,Lemontrees,162,7,Summer,2525,224263
BLIDA,Mandarintrees,271,5,Autumn,4230,683084
BLIDA,Mandarintrees,271,5,Winter,5796,838802
BLIDA,Mandarintrees,271,5,Spring,3392,329960
BLIDA,Mandarintrees,271,5,Summer,3361,507368
BLIDA,Lemontrees,271,5,Autumn,1041,77116
BLIDA,Lemontrees,271,5,Winter,4222,144890
BLIDA,Lemontrees,271,5,Spring,4194,680677
BLIDA,Lemontrees,271,5,Summer,5820,995837
TLEMCEN,Mandarintrees,250,0,Autumn,5394,692128
TLEMCEN,Mandarintrees,250,0,Winter,2477,142125
TLEMCEN,Mandarintrees,250,0,Spring,2691,12678
TLEMCEN,Mandarintrees,250,0,Summer,2335,905432
TLEMCEN,Lemontrees,250,0,Autumn,1252,623753
TLEMCEN,Lemontrees,250,0,Winter,1687,30507
TLEMCEN,Lemontrees,250,0,Spring,5849,940855
TLEMCEN,Lemontrees,250,0,Summer,5070,427185
TIZIOUZOU,Mandarintrees,301,1,Autumn,4093,913781
TIZIOUZOU,Mandarintrees,301,1,Winter,1646,775682
TIZIOUZOU,Mandarintrees,301,1,Spring,3540,544934
TIZIOUZOU,Mandarintrees,301,1,Summer,3652,759229
TIZIOUZOU,Lemontrees,301,1,Autumn,2719,294014
TIZIOUZOU,Lemontrees,301,1,Winter,4286,998008
TIZIOUZOU,Lemontrees,301,1,Spring,4908,525387
TIZIOUZOU,Lemontrees,301,1,Summer,3965,740599
ALGIERS,Mandarintrees,217,8,Autumn,3969,762976
ALGIERS,Mandarintrees,217,8,Winter,4573,470704
ALGIERS,Mandarintrees,217,8,Spring,2117,724109
ALGIERS,Mandarintrees,217,8,Summer,1891,266621
ALGIERS,Lemontrees,217,8,Autumn,2689,770334
ALGIERS,Lemontrees,217,8,Winter,2874,74514
ALGIERS,Lemontrees,217,8,Spring,2655,254693
ALGIERS,Lemontrees,217,8,Summer,4752,458973
JIJEL,Mandarintrees,204,1,Autumn,1121,348449
JIJEL,Mandarintrees,204,1,Winter,1535,481895
JIJEL,Mandarintrees,204,1,Spring,1350,875974
JIJEL,Mandarintrees,204,1,Summer,1377,513281
JIJEL,Lemontrees,204,1,Autumn,4069,432040
JIJEL,Lemontrees,204,1,Winter,3808,256249
JIJEL,Lemontrees,204,1,Spring,4545,584691
JIJEL,Lemontrees,204,1,Summer,4270,467552
SKIKDA,Mandarintrees,202,2,Autumn,5444,513487
SKIKDA,Mandarintrees,202,2,Winter,2048,826926
SKIKDA,Mandarintrees,202,2,Spring,1972,943030
SKIKDA,Mandarintrees,202,2,Summer,5166,996369
SKIKDA,Lemontrees,202,2,Autumn,3472,988909
SKIKDA,Lemontrees,202,2,Winter,1301,808285
SKIKDA,Lemontrees,202,2,Spring,2528,644847
SKIKDA,Lemontrees,202,2,Summer,4306,889494
ANNABA,Mandarintrees,205,7,Autumn,4660,732902
ANNABA,Mandarintrees,205,7,Winter,5764,114487
ANNABA,Mandarintrees,205,7,Spring,1742,954620
ANNABA,Mandarintrees,205,7,Summer,1870,401190
ANNABA,Lemontrees,205,7,Autumn,3614,544860
ANNABA,Lemontrees,205,7,Winter,4988,412099
ANNABA,Lemontrees,205,7,Spring,3625,834280
ANNABA,Lemontrees,205,7,Summer,2552,795469
GUELMA,Mandarintrees,202,1,Autumn,3036,54837
GUELMA,Mandarintrees,202,1,Winter,5652,907450
GUELMA,Mandarintrees,202,1,Spring,4054,571374
GUELMA,Mandarintrees,202,1,Summer,1151,734563
GUELMA,Lemontrees,202,1,Autumn,5488,921151
GUELMA,Lemontrees,202,1,Winter,5742,908132
GUELMA,Lemontrees,202,1,Spring,4115,828248
GUELMA,Lemontrees,202,1,Summer,1958,191589
CONSTANTINE,Mandarintrees,110,0,Autumn,2961,744803
CONSTANTINE,Mandarintrees,110,0,Winter,3645,13163
CONSTANTINE,Mandarintrees,110,0,Spring,1484,515193
CONSTANTINE,Mandarintrees,110,0,Summer,2634,567010
CONSTANTINE,Lemontrees,110,0,Autumn,2013,311591
CONSTANTINE,Lemontrees,110,0,Winter,4400,530750
CONSTANTINE,Lemontrees,110,0,Spring,1889,740438
CONSTANTINE,Lemontrees,110,0,Summer,5671,141434
MEDEA,Mandarintrees,145,0,Autumn,5898,398272
MEDEA,Mandarintrees,145,0,Winter,5176,962019
MEDEA,Mandarintrees,145,0,Spring,3681,895269
MEDEA,Mandarintrees,145,0,Summer,4871,798714
MEDEA,Lemontrees,145,0,Autumn,2930,138940
MEDEA,Lemontrees,145,0,Winter,5353,987201
MEDEA,Lemontrees,145,0,Spring,1719,714033
MEDEA,Lemontrees,145,0,Summer,1371,315543
MOSTAGANEM,Mandarintrees,279,3,Autumn,5031,485757
MOSTAGANEM,Mandarintrees,279,3,Winter,3681,501806
MOSTAGANEM,Mandarintrees,279,3,Spring,5418,59189
MOSTAGANEM,Mandarintrees,279,3,Summer,1455,612703
MOSTAGANEM,Lemontrees,279,3,Autumn,3493,598367
MOSTAGANEM,Lemontrees,279,3,Winter,5343,378654
MOSTAGANEM,Lemontrees,279,3,Spring,2440,350410
MOSTAGANEM,Lemontrees,279,3,Summer,5749,569708
MASCARA,Mandarintrees,149,4,Autumn,5814,350794
MASCARA,Mandarintrees,149,4,Winter,2506,204019
MASCARA,Mandarintrees,149,4,Spring,5062,69202
MASCARA,Mandarintrees,149,4,Summer,1074,220023
MASCARA,Lemontrees,149,4,Autumn,3199,835608
MASCARA,Lemontrees,149,4,Winter,5748,137719
MASCARA,Lemontrees,149,4,Spring,1282,667201
MASCARA,Lemontrees,149,4,Summer,5727,343459
ORAN,Mandarintrees,103,8,Autumn,2176,846784
ORAN,Mandarintrees,103,8,Winter,5766,307032
ORAN,Mandarintrees,103,8,Spring,3269,48887
ORAN,Mandarintrees,103,8,Summer,2161,331770
ORAN,Lemontrees,103,8,Autumn,3164,982997
ORAN,Lemontrees,103,8,Winter,2198,396666
ORAN,Lemontrees,103,8,Spring,2032,545026
ORAN,Lemontrees,103,8,Summer,2459,296365
JIJEL,Mandarintrees,201,2,Autumn,2697,737100
JIJEL,Mandarintrees,201,2,Winter,3160,196383
JIJEL,Mandarintrees,201,2,Spring,5534,597748
JIJEL,Mandarintrees,201,2,Summer,3869,952654
JIJEL,Lemontrees,201,2,Autumn,3455,707664
JIJEL,Lemontrees,201,2,Winter,2091,355174
JIJEL,Lemontrees,201,2,Spring,4528,713209
JIJEL,Lemontrees,201,2,Summer,5144,380941
ELTARF,Mandarintrees,233,9,Autumn,1221,355798
ELTARF,Mandarintrees,233,9,Winter,5423,714151
ELTARF,Mandarintrees,233,9,Spring,3115,690587
ELTARF,Mandarintrees,233,9,Summer,5704,184738
ELTARF,Lemontrees,233,9,Autumn,3678,934220
ELTARF,Lemontrees,233,9,Winter,5915,545330
ELTARF,Lemontrees,233,9,Spring,4892,966446
ELTARF,Lemontrees,233,9,Summer,5213,28732
AINTEMOUCHENT,Mandarintrees,123,3,Autumn,2016,65309
AINTEMOUCHENT,Mandarintrees,123,3,Winter,4747,781626
AINTEMOUCHENT,Mandarintrees,123,3,Spring,2639,952999
AINTEMOUCHENT,Mandarintrees,123,3,Summer,4812,653066
AINTEMOUCHENT,Lemontrees,123,3,Autumn,3695,959471
AINTEMOUCHENT,Lemontrees,123,3,Winter,3784,780213
AINTEMOUCHENT,Lemontrees,123,3,Spring,5665,199101
AINTEMOUCHENT,Lemontrees,123,3,Summer,4316,133592
GHARDAIA,Mandarintrees,107,6,Autumn,3428,424291
GHARDAIA,Mandarintrees,107,6,Winter,3631,519558
GHARDAIA,Mandarintrees,107,6,Spring,1295,323124
GHARDAIA,Mandarintrees,107,6,Summer,3603,500333
GHARDAIA,Lemontrees,107,6,Autumn,5376,424123
GHARDAIA,Lemontrees,107,6,Winter,2358,490080
GHARDAIA,Lemontrees,107,6,Spring,3278,51259
GHARDAIA,Lemontrees,107,6,Summer,2619,645873
RELIZANE,Mandarintrees,254,4,Autumn,3612,804943
RELIZANE,Mandarintrees,254,4,Winter,5622,365815
RELIZANE,Mandarintrees,254,4,Spring,1924,502191
RELIZANE,Mandarintrees,254,4,Summer,3540,382070
RELIZANE,Lemontrees,254,4,Autumn,5939,275577
